站号,经度,纬度,海拔,年,月,日,均温,高温,低温,20-8降水,8-20降水,20-20降水,小型蒸发量,大型蒸发量,平均风速,最大风速,最大风速时风向,极大风速,极大风速时风向,日照时数,均地温,高地温,低地温,平均湿度,最小湿度,平均气压,最高气压,最低气压,
50434,5029,12141,107326,1982,9,8,46,102,4,88,16,104,10,32766,35,67,ENE,32766,,0,57,151,0,89,74,9246,9282,9226,
50434,5029,12141,107326,1982,9,9,59,96,12,28,4,32,17,32766,20,97,ESE,32766,,24,88,189,-3,86,63,9283,9305,9249,
50434,5029,12141,107326,1982,9,10,39,150,-16,0,32700,32700,23,32766,18,50,WNW,32766,,74,72,255,-19,85,45,9300,9316,9281,
50434,5029,12141,107326,1982,9,11,48,158,-40,0,0,0,22,32766,10,37,S,32766,,65,69,284,-35,83,49,9254,9292,9222,
50434,5029,12141,107326,1982,9,12,65,108,52,47,11,58,4,32766,20,47,E,32766,,27,80,184,34,92,63,9234,9273,9204,
50434,5029,12141,107326,1982,9,13,52,138,-8,0,32700,32700,15,32766,15,57,NW,32766,,40,86,242,-9,85,55,9280,9301,9270,
50434,5029,12141,107326,1982,9,14,73,142,29,21,32700,21,22,32766,10,57,NW,32766,,39,92,224,22,81,46,9279,9307,9262,
50434,5029,12141,107326,1982,9,15,30,144,-30,0,0,0,25,32766,18,43,NNW,32766,,81,58,228,-34,76,32,9362,9381,9307,
50434,5029,12141,107326,1982,9,16,90,227,-34,0,0,0,35,32766,20,63,WSW,32766,,111,106,321,-36,74,36,9337,9375,9305,
50434,5029,12141,107326,1982,9,17,125,247,21,0,0,0,45,32766,23,70,W,32766,,100,143,335,7,73,28,9294,9313,9272,
50434,5029,12141,107326,1982,9,18,94,195,32,0,11,11,28,32766,23,70,E,32766,,32,105,318,21,86,56,9285,9298,9270,
50434,5029,12141,107326,1982,9,19,49,105,-6,55,0,55,32,32766,20,70,ENE,32766,,75,67,174,-19,74,31,9309,9320,9296,
50434,5029,12141,107326,1982,9,20,6,124,-73,0,0,0,26,32766,5,57,NW,32766,,107,32,205,-74,72,25,9321,9339,9299,
50434,5029,12141,107326,1982,9,21,26,161,-79,0,0,0,26,32766,20,43,SSE,32766,,109,48,239,-79,65,22,9299,9319,9276,
50434,5029,12141,107326,1982,9,22,64,179,-24,0,0,0,40,32766,15,70,WNW,32766,,92,88,283,-26,68,27,9284,9294,9267,
50434,5029,12141,107326,1982,9,23,96,210,-23,0,0,0,44,32766,25,100,W,32766,,47,95,279,-23,61,30,9267,9298,9234,
50434,5029,12141,107326,1982,9,24,89,188,1,0,79,79,39,32766,23,70,E,32766,,54,95,297,-14,79,38,9242,9280,9192,
50434,5029,12141,107326,1982,9,25,109,141,73,46,1,47,27,32766,35,77,S,32766,,47,118,216,78,78,54,9185,9211,9153,
50434,5029,12141,107326,1982,9,26,9,105,-15,108,35,143,19,32766,38,90,WNW,32766,,0,16,85,-3,99,73,9097,9155,9073,
50434,5029,12141,107326,1982,9,27,24,69,-5,1,0,1,33,32766,63,107,WNW,32766,,56,25,120,-22,54,42,9144,9170,9100,
50434,5029,12141,107326,1982,9,28,33,100,-8,0,0,0,30,32766,40,100,W,32766,,71,34,169,-24,68,37,9204,9240,9167,
50434,5029,12141,107326,1982,9,29,13,60,-25,61,4,65,21,32766,28,100,NW,32766,,64,27,149,-31,80,45,9245,9285,9208,
50434,5029,12141,107326,1982,9,30,-5,94,-106,0,0,0,19,32766,30,60,WSW,32766,,77,-3,144,-107,60,35,9279,9315,9224,
50434,5029,12141,107326,1982,10,1,10,70,-48,0,32700,32700,28,32766,33,93,WNW,32766,,71,12,124,-62,60,31,9242,9305,9187,
50434,5029,12141,107326,1982,10,2,-6,89,-111,0,0,0,26,32766,38,113,W,32766,,97,-6,122,-109,53,28,9309,9331,9285,
50434,5029,12141,107326,1982,10,3,-3,57,-95,0,32700,32700,25,32766,25,63,WNW,32766,,92,5,126,-99,62,22,9317,9332,9297,
50434,5029,12141,107326,1982,10,4,-19,22,-53,47,32700,47,13,32766,15,57,W,32766,,26,-17,54,-163,77,54,9312,9322,9295,
50434,5029,12141,107326,1982,10,5,-12,31,-59,34,12,46,2,32766,20,53,ENE,32766,,0,-14,5,-73,82,67,9275,9321,9253,
50434,5029,12141,107326,1982,10,6,10,83,-39,0,0,0,9,32766,23,60,E,32766,,40,16,123,-24,86,63,9247,9278,9217,
50434,5029,12141,107326,1982,10,7,20,116,-40,0,0,0,13,32766,13,37,SSE,32766,,70,34,189,-35,77,38,9299,9314,9277,
50434,5029,12141,107326,1982,10,8,36,177,-51,0,0,0,21,32766,8,63,ENE,32766,,81,32,208,-44,76,34,9271,9303,9235,
50434,5029,12141,107326,1982,10,9,45,145,-43,0,0,0,22,32766,20,70,ENE,32766,,88,41,207,-42,73,39,9311,9335,9262,
50434,5029,12141,107326,1982,10,10,42,74,-5,0,4,4,7,32766,30,60,ESE,32766,,16,40,123,-14,83,68,9294,9314,9281,
50434,5029,12141,107326,1982,10,11,10,92,-45,32700,0,32700,19,32766,28,70,W,32766,,96,24,164,-43,77,38,9321,9333,9298,
50434,5029,12141,107326,1982,10,12,12,82,-46,20,32700,20,20,32766,33,117,W,32766,,50,4,135,-50,71,35,9262,9323,9226,
50434,5029,12141,107326,1982,10,13,-28,18,-66,0,0,0,29,32766,40,77,W,32766,,96,-22,87,-91,46,32,9362,9383,9288,
50434,5029,12141,107326,1982,10,14,-52,26,-150,0,0,0,13,32766,18,60,W,32766,,85,-31,107,-138,65,25,9370,9393,9341,
50434,5029,12141,107326,1982,10,15,-35,16,-70,1,0,1,20,32766,28,63,WNW,32766,,90,-24,94,-88,58,28,9378,9396,9344,
50434,5029,12141,107326,1982,10,16,-20,99,-137,0,0,0,15,32766,28,73,S,32766,,86,-6,159,-123,58,20,9311,9390,9246,
50434,5029,12141,107326,1982,10,17,7,97,-65,0,0,0,18,32766,5,57,ENE,32766,,26,-2,155,-80,63,26,9183,9246,9156,
50434,5029,12141,107326,1982,10,18,-46,10,-111,0,0,0,23,32766,35,70,NW,32766,,88,-36,91,-122,56,26,9247,9284,9174,
50434,5029,12141,107326,1982,10,19,-75,10,-157,0,32700,32700,12,32766,30,93,SSW,32766,,2,-62,51,-151,68,33,9196,9284,9155,
50434,5029,12141,107326,1982,10,20,-65,-31,-95,3,8,11,8,32766,25,77,NW,32766,,0,-54,3,-111,77,64,9172,9205,9152,
50434,5029,12141,107326,1982,10,21,-133,-90,-146,6,8,14,14,32766,70,107,NW,32766,,0,-90,-71,-114,77,68,9197,9216,9183,
50434,5029,12141,107326,1982,10,22,-146,-124,-158,3,32700,3,7,32766,35,73,NW,32766,,49,-134,-60,-165,63,54,9287,9360,9206,
50434,5029,12141,107326,1982,10,23,-177,-92,-249,0,0,0,5,32766,25,67,NW,32766,,80,-142,-48,-216,71,32,9375,9383,9362,
50434,5029,12141,107326,1982,10,24,-147,-61,-231,0,32700,32700,3,32766,3,37,S,32766,,0,-115,-26,-206,75,50,9341,9373,9312,
50434,5029,12141,107326,1982,10,25,-87,3,-161,0,32700,32700,4,32766,5,27,S,32766,,8,-73,24,-153,76,50,9297,9314,9279,
50434,5029,12141,107326,1982,10,26,-37,77,-144,0,0,0,3,32766,8,30,NW,32766,,69,-29,155,-139,74,46,9236,9279,9201,
50434,5029,12141,107326,1982,10,27,-19,51,-92,0,0,0,11,32766,18,53,W,32766,,46,-37,132,-116,61,36,9306,9327,9224,
50434,5029,12141,107326,1982,10,28,-34,30,-113,0,0,0,13,32766,10,57,NW,32766,,80,-26,110,-114,66,38,9335,9347,9327,
50434,5029,12141,107326,1982,10,29,-66,28,-143,0,0,0,8,32766,15,37,W,32766,,78,-57,103,-153,74,45,9328,9342,9314,
50434,5029,12141,107326,1982,10,30,-52,-16,-83,55,23,78,2,32766,8,40,NW,32766,,0,-55,0,-117,86,74,9255,9314,9217,
50434,5029,12141,107326,1982,10,31,-146,-64,-256,0,32700,32700,3,32766,13,57,W,32766,,24,-176,-7,-308,79,59,9306,9333,9274,
50434,5029,12141,107326,1982,11,1,-225,-105,-310,0,0,0,4,32766,18,47,WNW,32766,,79,-257,-50,-380,75,40,9349,9365,9333,
50434,5029,12141,107326,1982,11,2,-147,-46,-265,0,0,0,10,32766,0,23,NW,32766,,36,-142,1,-335,79,58,9296,9344,9265,
50434,5029,12141,107326,1982,11,3,-118,-9,-196,0,0,0,1,32766,5,33,WNW,32766,,64,-135,4,-235,85,59,9275,9317,9245,
50434,5029,12141,107326,1982,11,4,-146,-24,-227,0,32700,32700,2,32766,8,37,S,32766,,66,-158,13,-267,86,69,9346,9359,9317,
50434,5029,12141,107326,1982,11,5,-91,-20,-189,32700,32700,32700,3,32766,8,40,ENE,32766,,0,-94,-4,-238,87,75,9343,9368,9307,
50434,5029,12141,107326,1982,11,6,-79,0,-134,0,32700,32700,5,32766,25,47,WNW,32766,,27,-112,41,-178,88,68,9291,9332,9256,
50434,5029,12141,107326,1982,11,7,-128,-27,-212,0,0,0,4,32766,0,47,S,32766,,78,-156,24,-255,84,59,9359,9366,9332,
50434,5029,12141,107326,1982,11,8,-130,-28,-188,0,0,0,3,32766,3,60,ENE,32766,,60,-151,-37,-253,84,51,9399,9423,9366,
50434,5029,12141,107326,1982,11,9,-159,-40,-275,0,0,0,4,32766,18,70,WNW,32766,,73,-190,-41,-305,76,56,9397,9431,9358,
50434,5029,12141,107326,1982,11,10,-131,-29,-206,0,0,0,4,32766,8,40,S,32766,,78,-158,-8,-238,86,59,9310,9358,9282,
50434,5029,12141,107326,1982,11,11,-136,-20,-200,0,0,0,5,32766,10,37,WNW,32766,,76,-161,-4,-233,83,53,9217,9282,9185,
50434,5029,12141,107326,1982,11,12,-101,-11,-182,0,0,0,4,32766,18,43,N,32766,,37,-112,-6,-209,76,52,9252,9303,9197,
50434,5029,12141,107326,1982,11,13,-131,-39,-200,32700,0,32700,8,32766,18,57,W,32766,,75,-166,-51,-271,53,35,9373,9396,9303,
50434,5029,12141,107326,1982,11,14,-188,-83,-247,0,0,0,2,32766,8,43,NW,32766,,32,-210,-72,-278,81,55,9340,9385,9319,
50434,5029,12141,107326,1982,11,15,-189,-88,-252,0,0,0,2,32766,18,40,WNW,32766,,68,-202,-55,-275,84,64,9286,9320,9267,
50434,5029,12141,107326,1982,11,16,-115,-70,-198,2,32700,2,1,32766,5,33,SSE,32766,,27,-107,-29,-228,82,66,9268,9284,9253,
50434,5029,12141,107326,1982,11,17,-97,-64,-154,32700,2,2,2,32766,8,40,WNW,32766,,26,-95,-33,-184,85,69,9291,9307,9272,
50434,5029,12141,107326,1982,11,18,-99,-49,-147,2,32700,2,3,32766,25,57,W,32766,,51,-118,-26,-207,86,66,9277,9307,9268,
50434,5029,12141,107326,1982,11,19,-148,-40,-222,0,0,0,4,32766,15,63,W,32766,,68,-176,-43,-268,82,50,9271,9279,9263,
50434,5029,12141,107326,1982,11,20,-115,-49,-202,0,6,6,2,32766,8,30,SSW,32766,,0,-113,-25,-238,89,81,9258,9269,9251,
50434,5029,12141,107326,1982,11,21,-68,-48,-85,11,28,39,8,32766,38,80,W,32766,,0,-66,-41,-86,85,73,9178,9251,9137,
50434,5029,12141,107326,1982,11,22,-156,-83,-195,5,32700,5,9,32766,55,90,W,32766,,32,-170,-87,-248,62,41,9167,9184,9133,
50434,5029,12141,107326,1982,11,23,-240,-194,-276,1,32700,1,2,32766,45,80,NW,32766,,0,-271,-219,-349,65,45,9218,9262,9180,
50434,5029,12141,107326,1982,11,24,-256,-207,-286,0,0,0,2,32766,35,63,W,32766,,64,-285,-189,-346,71,60,9311,9331,9262,
50434,5029,12141,107326,1982,11,25,-294,-193,-348,0,0,0,0,32766,13,37,S,32766,,54,-326,-207,-381,76,62,9349,9366,9328,
50434,5029,12141,107326,1982,11,26,-287,-176,-365,0,0,0,0,32766,13,30,S,32766,,56,-325,-177,-404,79,70,9408,9432,9366,
50434,5029,12141,107326,1982,11,27,-168,-104,-282,2,32700,2,3,32766,10,43,S,32766,,48,-187,-107,-313,86,77,9405,9442,9376,
50434,5029,12141,107326,1982,11,28,-138,-62,-225,0,0,0,3,32766,8,40,S,32766,,52,-174,-75,-251,82,65,9289,9376,9257,
50434,5029,12141,107326,1982,11,29,-150,-101,-197,2,32700,2,0,32766,8,33,WNW,32766,,35,-171,-105,-234,90,81,9249,9261,9232,
50434,5029,12141,107326,1982,11,30,-196,-148,-258,2,1,3,7,32766,10,33,NW,32766,,43,-210,-161,-299,92,89,9248,9261,9236,
50434,5029,12141,107326,1982,12,1,-244,-177,-279,32700,1,1,2,32766,23,50,S,32766,,21,-249,-178,-310,89,88,9248,9254,9242,
50434,5029,12141,107326,1982,12,2,-200,-150,-269,1,3,4,2,32766,15,57,S,32766,,4,-203,-157,-267,87,79,9212,9254,9184,
50434,5029,12141,107326,1982,12,3,-183,-139,-230,2,2,4,2,32766,15,57,WNW,32766,,0,-205,-128,-273,87,82,9183,9219,9157,
50434,5029,12141,107326,1982,12,4,-233,-202,-298,1,0,1,2,32766,30,63,WNW,32766,,37,-270,-222,-341,73,60,9294,9331,9219,
50434,5029,12141,107326,1982,12,5,-284,-176,-352,0,0,0,1,32766,13,50,W,32766,,60,-322,-186,-383,75,54,9347,9359,9328,
50434,5029,12141,107326,1982,12,6,-277,-191,-333,0,0,0,1,32766,15,30,SSE,32766,,57,-318,-225,-376,82,72,9337,9355,9324,
50434,5029,12141,107326,1982,12,7,-299,-194,-343,0,0,0,1,32766,20,43,S,32766,,53,-326,-219,-388,81,71,9370,9384,9355,
50434,5029,12141,107326,1982,12,8,-251,-150,-348,0,0,0,1,32766,18,53,NW,32766,,54,-283,-158,-382,76,60,9304,9373,9263,
50434,5029,12141,107326,1982,12,9,-267,-167,-322,0,0,0,1,32766,15,50,S,32766,,49,-301,-203,-354,81,67,9298,9308,9272,
50434,5029,12141,107326,1982,12,10,-286,-192,-342,0,0,0,1,32766,8,50,S,32766,,15,-319,-189,-380,84,82,9304,9317,9292,
50434,5029,12141,107326,1982,12,11,-252,-153,-356,0,0,0,2,32766,18,60,NW,32766,,36,-290,-179,-393,72,58,9314,9321,9296,
50434,5029,12141,107326,1982,12,12,-238,-125,-293,0,0,0,1,32766,18,43,S,32766,,55,-271,-144,-325,77,55,9360,9384,9325,
50434,5029,12141,107326,1982,12,13,-274,-187,-316,0,0,0,1,32766,13,43,SSW,32766,,63,-303,-184,-364,82,73,9375,9384,9364,
50434,5029,12141,107326,1982,12,14,-264,-202,-324,1,32700,1,1,32766,10,40,NW,32766,,58,-268,-193,-363,83,79,9353,9376,9344,
50434,5029,12141,107326,1982,12,15,-273,-203,-326,1,6,7,1,32766,10,37,S,32766,,0,-286,-191,-354,84,81,9299,9342,9275,
50434,5029,12141,107326,1982,12,16,-299,-221,-356,3,0,3,1,32766,20,40,WNW,32766,,60,-334,-266,-402,83,78,9323,9339,9285,
50434,5029,12141,107326,1982,12,17,-317,-226,-377,32700,0,32700,0,32766,3,43,S,32766,,23,-356,-270,-406,82,77,9323,9334,9314,
50434,5029,12141,107326,1982,12,18,-255,-155,-352,1,1,2,1,32766,8,57,SSE,32766,,0,-256,-142,-371,86,82,9246,9327,9210,
50434,5029,12141,107326,1982,12,19,-235,-146,-296,0,0,0,0,32766,15,40,NW,32766,,57,-261,-161,-334,87,83,9271,9280,9235,
50434,5029,12141,107326,1982,12,20,-183,-102,-246,1,0,1,2,32766,23,40,SE,32766,,40,-221,-130,-282,85,69,9250,9281,9222,
50434,5029,12141,107326,1982,12,21,-222,-144,-299,0,0,0,0,32766,0,43,S,32766,,41,-270,-192,-343,88,83,9197,9222,9184,
50434,5029,12141,107326,1982,12,22,-175,-140,-243,32700,1,1,0,32766,3,53,ESE,32766,,0,-179,-128,-276,82,77,9191,9201,9181,
50434,5029,12141,107326,1982,12,23,-227,-153,-272,1,32700,1,1,32766,10,70,WNW,32766,,26,-255,-161,-314,81,67,9239,9282,9203,
50434,5029,12141,107326,1982,12,24,-274,-178,-346,0,32700,32700,1,32766,23,60,NW,32766,,60,-306,-199,-385,83,77,9315,9329,9285,
50434,5029,12141,107326,1982,12,25,-221,-172,-301,32700,2,2,0,32766,10,43,NW,32766,,0,-227,-159,-334,86,85,9220,9311,9192,
50434,5029,12141,107326,1982,12,26,-207,-145,-274,4,32700,4,1,32766,10,37,WNW,32766,,27,-230,-175,-315,86,77,9196,9218,9180,
50434,5029,12141,107326,1982,12,27,-255,-136,-354,0,1,1,0,32766,8,47,ENE,32766,,0,-268,-157,-391,84,79,9165,9218,9131,
50434,5029,12141,107326,1982,12,28,-191,-150,-273,4,32700,4,1,32766,18,30,NW,32766,,29,-210,-163,-304,88,82,9181,9225,9137,
50434,5029,12141,107326,1982,12,29,-247,-191,-324,2,1,3,1,32766,5,57,S,32766,,0,-260,-190,-359,85,83,9249,9270,9226,
50434,5029,12141,107326,1982,12,30,-266,-200,-342,32700,3,3,1,32766,25,70,S,32766,,34,-279,-198,-358,85,81,9281,9291,9269,
50434,5029,12141,107326,1982,12,31,-254,-191,-318,32700,0,32700,0,32766,0,40,S,32766,,56,-296,-205,-358,84,74,9336,9356,9280,
50434,5029,12141,107326,1983,1,1,-230,-150,-330,1,32700,1,1,32766,3,43,NW,32766,,25,-218,-126,-354,86,77,9332,9356,9318,
50434,5029,12141,107326,1983,1,2,-201,-159,-319,32700,1,1,1,32766,15,30,NW,32766,,25,-197,-132,-315,88,85,9348,9356,9334,
50434,5029,12141,107326,1983,1,3,-162,-88,-280,1,4,5,4,32766,13,60,WSW,32766,,0,-157,-52,-317,83,67,9264,9351,9216,
50434,5029,12141,107326,1983,1,4,-262,-155,-337,32700,0,32700,0,32766,8,47,WNW,32766,,58,-302,-166,-386,86,84,9320,9339,9259,
50434,5029,12141,107326,1983,1,5,-233,-174,-320,1,3,4,4,32766,35,67,E,32766,,0,-230,-158,-380,82,75,9284,9339,9259,
50434,5029,12141,107326,1983,1,6,-200,-183,-228,5,7,12,4,32766,35,70,E,32766,,0,-196,-169,-228,80,77,9264,9295,9249,
50434,5029,12141,107326,1983,1,7,-282,-224,-328,1,0,1,0,32766,23,50,WNW,32766,,56,-318,-225,-396,78,71,9326,9336,9295,
50434,5029,12141,107326,1983,1,8,-341,-260,-426,0,0,0,0,32766,15,37,WNW,32766,,50,-341,-211,-431,76,70,9346,9362,9328,
50434,5029,12141,107326,1983,1,9,-278,-209,-327,0,0,0,1,32766,15,50,NW,32766,,63,-290,-185,-397,74,63,9386,9399,9362,
50434,5029,12141,107326,1983,1,10,-319,-216,-367,0,0,0,1,32766,15,47,S,32766,,60,-329,-209,-390,77,66,9386,9402,9369,
50434,5029,12141,107326,1983,1,11,-316,-237,-382,0,1,1,1,32766,20,50,NW,32766,,36,-327,-219,-406,80,77,9321,9366,9290,
50434,5029,12141,107326,1983,1,12,-303,-205,-356,32700,0,32700,0,32766,25,40,S,32766,,54,-313,-195,-377,81,78,9293,9302,9288,
50434,5029,12141,107326,1983,1,13,-292,-202,-348,0,0,0,1,32766,13,47,S,32766,,40,-298,-167,-369,84,81,9271,9291,9254,
50434,5029,12141,107326,1983,1,14,-291,-188,-339,0,0,0,0,32766,25,53,S,32766,,56,-297,-165,-365,84,83,9310,9337,9274,
50434,5029,12141,107326,1983,1,15,-305,-214,-368,0,0,0,1,32766,10,37,S,32766,,39,-325,-190,-394,82,76,9361,9372,9337,
50434,5029,12141,107326,1983,1,16,-273,-139,-349,0,0,0,1,32766,0,33,SSE,32766,,56,-301,-173,-377,76,56,9377,9397,9363,
50434,5029,12141,107326,1983,1,17,-313,-232,-383,0,0,0,0,32766,10,23,NNW,32766,,51,-335,-193,-419,82,80,9407,9417,9397,
50434,5029,12141,107326,1983,1,18,-317,-241,-379,32700,0,32700,0,32766,10,43,WNW,32766,,57,-333,-219,-410,81,78,9398,9409,9387,
50434,5029,12141,107326,1983,1,19,-341,-243,-416,0,0,0,0,32766,15,73,NW,32766,,62,-353,-233,-427,81,78,9382,9403,9364,
50434,5029,12141,107326,1983,1,20,-346,-248,-400,0,0,0,1,32766,20,37,S,32766,,58,-352,-228,-422,80,76,9395,9414,9376,
50434,5029,12141,107326,1983,1,21,-332,-241,-402,0,0,0,0,32766,8,37,W,32766,,57,-339,-225,-423,81,78,9414,9419,9407,
50434,5029,12141,107326,1983,1,22,-290,-193,-348,0,32700,32700,1,32766,13,53,WNW,32766,,55,-288,-164,-364,82,79,9355,9419,9310,
50434,5029,12141,107326,1983,1,23,-239,-144,-304,5,0,5,0,32766,18,50,SSE,32766,,57,-250,-128,-317,82,69,9316,9347,9293,
50434,5029,12141,107326,1983,1,24,-223,-131,-286,0,0,0,1,32766,5,53,WNW,32766,,12,-233,-114,-318,85,75,9281,9302,9263,
50434,5029,12141,107326,1983,1,25,-242,-126,-318,0,0,0,2,32766,20,40,SSE,32766,,59,-256,-121,-339,83,73,9354,9374,9301,
50434,5029,12141,107326,1983,1,26,-203,-106,-283,1,32700,1,2,32766,13,40,WNW,32766,,61,-207,-90,-313,86,80,9314,9359,9278,
50434,5029,12141,107326,1983,1,27,-187,-78,-257,0,0,0,3,32766,8,33,WNW,32766,,75,-213,-69,-286,86,71,9256,9280,9228,
50434,5029,12141,107326,1983,1,28,-141,-75,-218,0,0,0,2,32766,20,33,W,32766,,62,-163,-52,-254,77,54,9237,9265,9212,
50434,5029,12141,107326,1983,1,29,-179,-91,-228,0,0,0,5,32766,20,57,WSW,32766,,72,-244,-90,-343,57,40,9343,9363,9265,
50434,5029,12141,107326,1983,1,30,-263,-160,-334,0,0,0,2,32766,13,40,SSE,32766,,69,-270,-102,-360,78,62,9324,9357,9308,
50434,5029,12141,107326,1983,1,31,-205,-144,-261,4,2,6,0,32766,8,60,WNW,32766,,60,-212,-122,-285,82,73,9306,9329,9293,
50434,5029,12141,107326,1983,2,1,-263,-150,-337,0,0,0,1,32766,15,47,S,32766,,71,-281,-124,-364,84,75,9341,9356,9329,
50434,5029,12141,107326,1983,2,2,-225,-151,-321,32700,2,2,3,32766,10,30,WNW,32766,,59,-225,-94,-357,84,75,9299,9333,9279,
50434,5029,12141,107326,1983,2,3,-215,-132,-281,4,0,4,4,32766,13,40,SSE,32766,,71,-223,-120,-312,85,72,9272,9282,9263,
50434,5029,12141,107326,1983,2,4,-254,-124,-330,0,0,0,4,32766,3,20,SSE,32766,,74,-278,-103,-362,82,66,9249,9263,9233,
50434,5029,12141,107326,1983,2,5,-229,-105,-304,0,0,0,2,32766,3,43,SE,32766,,62,-248,-74,-319,80,67,9267,9291,9244,
50434,5029,12141,107326,1983,2,6,-271,-148,-355,0,0,0,2,32766,13,50,WNW,32766,,77,-305,-120,-400,82,61,9301,9324,9280,
50434,5029,12141,107326,1983,2,7,-261,-186,-331,1,32700,1,4,32766,13,43,WNW,32766,,66,-272,-135,-364,83,76,9214,9280,9188,
50434,5029,12141,107326,1983,2,8,-287,-209,-364,32700,1,1,1,32766,15,33,W,32766,,11,-311,-167,-416,78,66,9192,9203,9173,
50434,5029,12141,107326,1983,2,9,-351,-242,-433,0,0,0,2,32766,15,50,WNW,32766,,60,-373,-199,-466,72,52,9237,9272,9199,
50434,5029,12141,107326,1983,2,10,-347,-241,-446,0,0,0,2,32766,13,43,SSE,32766,,72,-362,-177,-469,71,56,9287,9300,9272,
50434,5029,12141,107326,1983,2,11,-336,-269,-420,32700,0,32700,0,32766,10,47,W,32766,,38,-359,-214,-455,74,63,9313,9325,9302,
50434,5029,12141,107326,1983,2,12,-359,-252,-448,0,0,0,1,32766,10,40,WNW,32766,,61,-377,-194,-480,73,65,9329,9335,9320,
50434,5029,12141,107326,1983,2,13,-344,-221,-416,0,0,0,2,32766,13,37,W,32766,,78,-349,-164,-445,75,65,9325,9333,9313,
50434,5029,12141,107326,1983,2,14,-328,-201,-429,0,0,0,3,32766,13,43,WNW,32766,,75,-344,-145,-462,76,66,9324,9337,9307,
50434,5029,12141,107326,1983,2,15,-316,-205,-405,0,0,0,1,32766,13,50,WNW,32766,,78,-335,-134,-427,76,67,9302,9315,9282,
50434,5029,12141,107326,1983,2,16,-287,-173,-378,2,32700,2,3,32766,18,40,SSE,32766,,67,-283,-105,-400,78,64,9300,9324,9286,
50434,5029,12141,107326,1983,2,17,-303,-165,-390,32700,0,32700,2,32766,8,43,NNE,32766,,83,-327,-95,-436,70,46,9346,9354,9324,
50434,5029,12141,107326,1983,2,18,-311,-162,-411,0,0,0,3,32766,8,33,SE,32766,,75,-337,-114,-456,72,53,9351,9360,9331,
50434,5029,12141,107326,1983,2,19,-276,-141,-392,0,0,0,2,32766,15,47,WNW,32766,,76,-290,-86,-432,76,61,9376,9390,9353,
50434,5029,12141,107326,1983,2,20,-260,-151,-354,0,0,0,3,32766,20,50,WNW,32766,,83,-264,-108,-387,77,65,9367,9385,9346,
50434,5029,12141,107326,1983,2,21,-276,-145,-370,0,0,0,3,32766,13,37,NW,32766,,80,-279,-86,-402,81,67,9338,9353,9325,
50434,5029,12141,107326,1983,2,22,-255,-126,-364,0,0,0,3,32766,13,50,NW,32766,,90,-272,-50,-415,77,60,9362,9380,9338,
50434,5029,12141,107326,1983,2,23,-263,-151,-334,0,0,0,2,32766,15,67,WNW,32766,,88,-268,-70,-354,81,74,9363,9387,9338,
50434,5029,12141,107326,1983,2,24,-219,-89,-330,0,32700,32700,5,32766,23,50,W,32766,,86,-230,-27,-356,72,47,9353,9369,9341,
50434,5029,12141,107326,1983,2,25,-205,-85,-305,0,0,0,5,32766,15,40,WNW,32766,,87,-222,-40,-343,77,56,9365,9379,9348,
50434,5029,12141,107326,1983,2,26,-183,-73,-272,0,0,0,6,32766,38,63,WNW,32766,,92,-186,-2,-293,79,64,9391,9401,9378,
50434,5029,12141,107326,1983,2,27,-169,-62,-271,0,0,0,6,32766,23,57,WNW,32766,,91,-173,18,-300,81,64,9389,9396,9360,
50434,5029,12141,107326,1983,2,28,-182,-65,-290,0,0,0,6,32766,15,43,NW,32766,,85,-190,9,-329,77,49,9385,9393,9368,
50434,5029,12141,107326,1983,3,1,-139,-14,-247,0,0,0,9,32766,18,50,NE,32766,,79,-157,28,-283,70,40,9380,9386,9361,
50434,5029,12141,107326,1983,3,2,-126,-9,-244,0,0,0,10,32766,10,53,N,32766,,86,-143,28,-245,69,37,9393,9402,9368,
50434,5029,12141,107326,1983,3,3,-117,5,-248,0,0,0,14,32766,23,70,NNW,32766,,90,-131,34,-264,66,38,9412,9419,9398,
50434,5029,12141,107326,1983,3,4,-105,0,-206,0,0,0,11,32766,28,50,W,32766,,96,-114,33,-243,71,43,9383,9416,9347,
50434,5029,12141,107326,1983,3,5,-131,-27,-238,0,0,0,13,32766,18,90,NW,32766,,98,-151,1,-240,69,33,9329,9355,9298,
50434,5029,12141,107326,1983,3,6,-174,-84,-256,0,32700,32700,8,32766,23,83,N,32766,,78,-175,-33,-268,72,47,9352,9396,9319,
50434,5029,12141,107326,1983,3,7,-186,-48,-306,0,0,0,9,32766,10,60,SW,32766,,93,-182,16,-311,74,40,9392,9414,9364,
50434,5029,12141,107326,1983,3,8,-145,-55,-263,0,0,0,7,32766,23,53,S,32766,,93,-137,9,-263,79,64,9277,9364,9234,
50434,5029,12141,107326,1983,3,9,-110,-63,-150,16,32700,16,11,32766,35,60,WNW,32766,,72,-112,-22,-193,62,32,9209,9242,9177,
50434,5029,12141,107326,1983,3,10,-247,-151,-332,0,1,1,5,32766,25,53,W,32766,,57,-249,-126,-336,73,42,9238,9258,9222,
50434,5029,12141,107326,1983,3,11,-198,-98,-309,2,1,3,6,32766,13,60,WSW,32766,,70,-188,-29,-314,78,59,9286,9323,9258,
50434,5029,12141,107326,1983,3,12,-162,-53,-243,0,0,0,10,32766,10,50,WNW,32766,,93,-158,13,-251,76,45,9355,9372,9323,
